Data Set 4:Time(s),Data Set 4:C-Weighted Sound Level(db),Data Set 6:C-Weighted Sound Level(db),Data Set 9:C-Weighted Sound Level(db),Data Set 12:C-Weighted Sound Level(db),Data Set 13:C-Weighted Sound Level(db),Data Set 14:C-Weighted Sound Level(db)
7.860000,59.900000,56.600000,57.500000,53.000000,69.300000,78.200000
7.865000,60.500000,57.000000,55.900000,54.600000,68.900000,78.800000
7.870000,59.100000,59.100000,54.800000,55.900000,68.900000,74.200000
7.875000,60.500000,60.300000,54.400000,53.000000,69.800000,74.800000
7.880000,61.300000,59.600000,55.900000,53.000000,69.500000,68.400000
7.885000,57.200000,60.600000,57.800000,53.000000,68.700000,66.000000
7.890000,62.500000,61.000000,58.000000,53.000000,68.900000,66.100000
7.895000,69.300000,59.500000,56.100000,63.400000,68.400000,66.400000
7.900000,64.900000,58.400000,97.100000,58.700000,67.900000,66.900000
7.905000,61.800000,58.600000,114.400000,53.000000,67.300000,67.100000
7.910000,66.700000,59.600000,119.100000,56.200000,67.100000,73.700000
7.915000,71.700000,59.300000,121.800000,63.100000,67.400000,75.300000
7.920000,69.300000,59.800000,123.400000,63.400000,69.500000,76.700000
7.925000,63.600000,63.400000,122.600000,60.200000,68.400000,79.500000
7.930000,76.600000,64.000000,122.200000,60.000000,68.100000,83.000000
7.935000,65.900000,58.600000,122.000000,59.800000,68.000000,80.400000
7.940000,69.100000,58.900000,121.800000,60.600000,67.400000,82.200000
7.945000,79.000000,56.400000,121.600000,64.500000,67.300000,77.600000
7.950000,66.200000,61.700000,121.500000,57.500000,67.900000,85.700000
7.955000,64.700000,57.600000,121.500000,57.900000,67.800000,82.500000
7.960000,64.500000,65.200000,121.300000,61.800000,67.700000,83.300000
7.965000,66.500000,58.000000,121.300000,59.900000,67.600000,81.200000
7.970000,69.600000,59.800000,121.300000,70.400000,66.500000,77.200000
7.975000,63.700000,61.000000,121.200000,69.200000,66.700000,68.900000
7.980000,65.300000,59.400000,121.200000,64.000000,67.400000,58.600000
7.985000,63.200000,57.900000,121.200000,53.000000,66.700000,57.300000
7.990000,70.900000,56.700000,121.000000,53.000000,67.100000,66.700000
7.995000,66.700000,56.100000,121.100000,61.900000,66.700000,68.100000
8.000000,64.500000,57.000000,121.100000,53.000000,66.400000,69.900000
8.005000,64.200000,58.800000,120.900000,65.100000,69.000000,73.100000
8.010000,63.000000,59.500000,120.800000,53.000000,67.000000,70.700000
8.015000,63.400000,59.200000,120.800000,55.200000,66.100000,79.500000
8.020000,65.100000,54.800000,120.800000,53.000000,68.100000,85.100000
8.025000,65.000000,56.600000,120.500000,53.000000,69.300000,83.800000
8.030000,64.500000,57.900000,120.500000,61.900000,67.600000,82.900000
8.035000,64.300000,58.900000,120.300000,61.700000,67.800000,83.200000
8.040000,65.000000,57.300000,120.200000,63.400000,66.400000,79.500000
8.045000,62.000000,57.500000,120.100000,63.700000,66.900000,79.200000
8.050000,60.500000,58.200000,120.300000,56.700000,67.400000,78.200000
8.055000,60.200000,56.400000,120.000000,53.000000,64.800000,74.900000
8.060000,58.800000,56.200000,119.900000,57.800000,64.500000,72.000000
8.065000,59.100000,61.800000,119.800000,61.100000,65.800000,67.700000
8.070000,60.100000,58.900000,119.800000,60.000000,66.500000,66.100000
8.075000,60.500000,83.200000,119.600000,63.300000,66.700000,65.500000
8.080000,61.700000,74.800000,119.600000,59.400000,67.900000,65.000000
8.085000,62.000000,75.300000,119.600000,53.000000,67.100000,65.400000
8.090000,61.600000,73.500000,119.600000,56.900000,67.300000,66.200000
8.095000,63.500000,62.500000,119.600000,67.300000,68.500000,68.500000
8.100000,62.800000,62.700000,120.100000,63.100000,68.000000,74.800000
8.105000,63.600000,62.100000,114.500000,64.100000,67.100000,71.600000
8.110000,64.700000,58.800000,109.700000,66.000000,67.100000,77.500000
8.115000,64.800000,57.300000,104.500000,62.500000,67.800000,79.400000
8.120000,65.700000,59.200000,101.700000,68.700000,68.100000,82.100000
8.125000,65.200000,53.000000,97.800000,65.600000,67.000000,76.200000
8.130000,66.500000,60.300000,97.300000,65.200000,66.200000,83.300000
8.135000,65.300000,60.000000,97.400000,63.400000,66.700000,74.100000
8.140000,65.300000,58.400000,97.700000,63.600000,67.900000,71.900000
8.145000,65.400000,58.900000,97.300000,62.400000,69.100000,80.200000
8.150000,66.400000,59.600000,97.000000,63.900000,66.900000,65.100000
8.155000,65.200000,59.100000,96.800000,63.100000,64.200000,63.600000
8.160000,61.900000,58.300000,96.800000,64.800000,66.300000,63.700000
8.165000,64.700000,58.300000,97.000000,64.200000,67.400000,71.000000
8.170000,64.700000,64.100000,102.400000,53.000000,66.800000,78.100000
8.175000,63.600000,59.100000,116.500000,65.300000,66.700000,71.500000
8.180000,60.800000,53.000000,120.000000,62.100000,65.900000,75.800000
8.185000,65.600000,59.900000,122.500000,62.800000,66.900000,76.300000
8.190000,64.700000,53.000000,123.300000,66.200000,66.900000,78.800000
8.195000,65.000000,58.900000,122.600000,63.100000,67.800000,79.000000
8.200000,64.100000,54.800000,122.400000,60.500000,65.600000,76.000000
8.205000,65.700000,58.200000,122.200000,60.600000,64.900000,82.500000
8.210000,66.500000,55.900000,122.000000,63.000000,65.700000,80.900000
8.215000,65.800000,57.500000,121.900000,60.000000,66.900000,82.800000
8.220000,63.800000,54.000000,121.700000,57.200000,66.500000,78.700000
8.225000,64.300000,57.500000,121.800000,68.600000,67.400000,79.400000
8.230000,64.500000,60.000000,121.700000,63.200000,66.500000,73.800000
8.235000,64.600000,57.600000,121.700000,60.000000,65.400000,74.900000
8.240000,66.500000,57.800000,121.500000,59.300000,64.100000,69.800000
8.245000,66.200000,59.100000,121.600000,63.400000,63.600000,68.900000
8.250000,66.400000,63.100000,121.600000,65.500000,65.000000,69.300000
8.255000,67.100000,59.200000,121.500000,62.300000,65.200000,69.700000
8.260000,64.800000,58.400000,121.400000,53.000000,64.600000,69.300000
8.265000,65.100000,62.300000,121.400000,56.100000,64.300000,74.300000
8.270000,65.100000,65.000000,121.300000,65.100000,65.900000,79.500000
8.275000,64.600000,60.100000,121.100000,66.600000,66.300000,79.300000
8.280000,66.900000,57.600000,120.900000,57.000000,64.800000,80.300000
8.285000,67.300000,63.900000,120.900000,57.600000,65.300000,80.600000
8.290000,63.900000,64.800000,120.900000,53.000000,66.500000,84.500000
8.295000,63.000000,60.200000,120.800000,62.300000,66.800000,81.600000
8.300000,66.100000,60.800000,120.800000,61.700000,65.800000,82.500000
8.305000,63.000000,61.700000,120.600000,61.000000,65.600000,80.400000
8.310000,63.400000,63.900000,120.600000,62.200000,65.400000,83.600000
8.315000,65.800000,64.800000,120.500000,62.700000,64.900000,77.100000
8.320000,63.400000,66.000000,120.400000,66.100000,64.800000,82.900000
8.325000,66.900000,64.700000,120.400000,65.300000,64.100000,75.100000
8.330000,67.600000,65.900000,120.300000,62.700000,64.400000,78.200000
8.335000,67.800000,63.700000,120.200000,61.100000,65.600000,72.600000
8.340000,66.700000,64.000000,120.100000,65.600000,65.300000,53.000000
8.345000,66.300000,70.300000,120.100000,63.800000,65.200000,65.000000
8.350000,65.800000,71.400000,119.900000,66.800000,64.400000,66.100000
8.355000,66.500000,69.800000,119.800000,63.200000,63.800000,73.500000
8.360000,66.700000,68.300000,119.800000,61.700000,65.000000,72.200000
8.365000,68.700000,68.400000,119.700000,84.600000,64.500000,72.200000
8.370000,64.800000,65.400000,118.700000,107.500000,64.500000,73.500000
8.375000,64.700000,67.800000,114.700000,103.500000,65.000000,85.100000
8.380000,67.900000,69.300000,111.700000,53.000000,65.300000,84.500000
8.385000,65.800000,70.800000,101.300000,84.300000,65.100000,81.900000
8.390000,66.800000,68.900000,99.800000,53.000000,64.000000,85.200000
8.395000,66.600000,62.400000,57.800000,53.000000,62.200000,81.500000
8.400000,65.800000,65.400000,57.200000,53.000000,64.000000,80.000000
8.405000,66.800000,62.600000,57.000000,67.000000,65.000000,80.200000
8.410000,68.500000,61.500000,57.600000,53.000000,65.600000,75.600000
8.415000,67.400000,64.200000,58.000000,53.700000,65.600000,72.500000
8.420000,66.500000,60.700000,57.500000,53.000000,63.700000,68.700000
8.425000,65.300000,59.300000,56.900000,59.800000,62.700000,66.600000
8.430000,66.300000,62.300000,55.700000,59.800000,61.300000,64.700000
8.435000,67.300000,63.000000,56.600000,72.200000,59.100000,64.500000
8.440000,65.200000,62.400000,56.700000,58.400000,60.600000,64.700000
8.445000,66.500000,61.700000,56.700000,69.600000,62.100000,72.900000
8.450000,65.600000,60.400000,60.400000,53.000000,62.700000,73.700000
8.455000,66.400000,62.800000,58.400000,59.600000,63.000000,76.200000
8.460000,66.200000,60.700000,55.700000,68.600000,64.100000,76.400000
8.465000,67.700000,65.200000,55.700000,69.300000,63.900000,79.800000
8.470000,66.800000,66.000000,59.800000,53.000000,64.300000,83.900000
8.475000,68.900000,56.600000,56.200000,53.000000,63.100000,77.900000
8.480000,69.200000,60.300000,56.400000,53.000000,62.000000,80.800000
8.485000,66.100000,57.000000,56.400000,63.100000,61.900000,79.500000
8.490000,69.000000,57.800000,57.900000,53.000000,61.800000,78.800000
8.495000,65.200000,56.900000,56.100000,53.000000,63.100000,82.800000
8.500000,65.600000,61.700000,56.100000,53.000000,63.000000,80.300000
8.505000,67.700000,60.200000,55.700000,53.000000,62.300000,70.400000
8.510000,70.500000,63.900000,54.600000,53.000000,64.000000,69.000000
8.515000,67.400000,63.300000,57.600000,53.000000,63.600000,65.600000
8.520000,67.000000,58.700000,54.000000,53.000000,63.600000,68.600000
8.525000,66.800000,62.700000,54.600000,56.200000,62.700000,67.300000
8.530000,69.100000,60.900000,58.600000,53.000000,61.500000,68.400000
8.535000,65.700000,62.900000,55.400000,53.000000,60.600000,69.600000
8.540000,66.200000,57.000000,55.000000,53.000000,60.700000,72.400000
8.545000,65.700000,60.500000,54.600000,53.500000,62.400000,71.500000
8.550000,65.300000,61.700000,54.400000,53.000000,62.400000,82.100000
8.555000,65.900000,80.200000,55.000000,53.000000,61.700000,79.400000
8.560000,66.100000,78.800000,54.200000,53.000000,61.400000,80.000000
8.565000,66.600000,82.100000,54.400000,53.000000,59.900000,77.000000
8.570000,64.100000,73.600000,55.200000,53.000000,59.500000,76.100000
8.575000,64.100000,70.900000,58.700000,62.300000,60.700000,77.000000
8.580000,66.000000,74.300000,53.000000,53.000000,63.400000,76.600000
8.585000,66.500000,60.500000,53.000000,61.000000,63.100000,78.000000
8.590000,63.700000,58.900000,54.200000,60.600000,63.900000,70.300000
8.595000,65.800000,65.300000,53.000000,64.600000,62.700000,66.700000
8.600000,64.600000,62.700000,54.000000,60.200000,59.600000,64.200000
8.605000,65.700000,58.400000,53.000000,58.400000,60.800000,63.200000
8.610000,63.900000,64.300000,61.700000,53.000000,58.700000,63.900000
8.615000,64.800000,61.400000,59.400000,59.400000,58.800000,64.500000
8.620000,64.100000,64.300000,55.400000,59.300000,57.800000,69.100000
8.625000,65.600000,72.900000,53.000000,55.400000,58.000000,74.200000
8.630000,64.500000,69.000000,53.000000,53.000000,58.600000,73.100000
8.635000,65.300000,66.600000,61.500000,53.000000,61.700000,76.900000
8.640000,66.300000,67.100000,53.000000,53.000000,63.100000,76.600000
8.645000,62.900000,69.300000,53.000000,53.000000,61.900000,78.800000
8.650000,64.900000,67.900000,53.000000,53.000000,62.400000,74.600000
8.655000,64.200000,67.400000,54.000000,63.000000,61.200000,81.500000
8.660000,64.700000,63.500000,53.000000,65.500000,60.800000,71.300000
8.665000,66.400000,65.300000,53.000000,68.800000,62.400000,79.800000
8.670000,65.800000,65.200000,53.000000,62.200000,60.600000,79.900000
8.675000,65.200000,59.100000,54.200000,65.100000,57.900000,63.600000
8.680000,65.000000,63.400000,53.000000,61.200000,58.800000,64.100000
8.685000,64.500000,68.700000,53.000000,64.600000,60.600000,54.200000
8.690000,65.000000,71.100000,53.000000,64.000000,56.400000,58.200000
8.695000,65.100000,65.300000,53.000000,62.800000,56.100000,60.700000
8.700000,65.400000,64.600000,53.000000,56.100000,58.200000,65.100000
8.705000,62.900000,63.100000,53.000000,63.900000,58.200000,64.900000
8.710000,62.700000,63.000000,65.600000,63.600000,55.000000,67.500000
8.715000,66.800000,63.900000,53.000000,61.700000,57.300000,82.400000
8.720000,62.700000,58.200000,54.400000,62.500000,57.500000,80.000000
8.725000,63.600000,64.300000,54.600000,63.000000,58.000000,80.600000
8.730000,64.800000,59.800000,53.700000,54.800000,60.400000,78.000000
8.735000,61.400000,55.200000,59.200000,59.400000,61.700000,79.700000
8.740000,66.200000,64.500000,53.000000,61.000000,60.400000,80.400000
8.745000,63.300000,57.600000,53.000000,62.000000,58.600000,78.900000
8.750000,62.700000,66.300000,53.000000,57.200000,59.100000,75.100000
8.755000,63.400000,64.700000,53.000000,67.000000,58.200000,71.900000
8.760000,63.300000,70.500000,53.000000,53.000000,58.400000,69.600000
8.765000,64.600000,55.700000,53.000000,53.000000,58.000000,67.200000
8.770000,64.200000,58.000000,53.000000,53.000000,61.900000,65.800000
8.775000,62.000000,63.700000,53.000000,58.600000,62.200000,65.100000
8.780000,64.100000,59.500000,53.000000,55.500000,62.800000,64.500000
8.785000,62.900000,59.400000,53.000000,53.000000,61.800000,63.900000
8.790000,63.400000,57.000000,59.200000,55.900000,60.100000,67.500000
8.795000,61.500000,58.600000,53.000000,53.000000,60.900000,71.400000
8.800000,63.400000,58.000000,53.000000,60.800000,60.300000,77.800000
8.805000,59.800000,61.300000,53.000000,58.900000,61.100000,77.400000
8.810000,64.300000,60.300000,57.500000,53.000000,61.200000,74.900000
8.815000,62.000000,60.500000,53.000000,53.000000,61.900000,78.400000
8.820000,62.300000,60.800000,53.000000,58.300000,61.100000,78.900000
8.825000,61.800000,60.300000,53.000000,53.000000,62.100000,75.600000
8.830000,61.400000,59.500000,53.000000,53.000000,62.500000,81.700000
8.835000,62.600000,60.400000,53.000000,56.700000,60.900000,75.500000
8.840000,62.100000,58.800000,53.000000,62.500000,60.300000,81.500000
8.845000,60.200000,59.100000,53.000000,65.900000,61.400000,82.500000
8.850000,63.400000,59.300000,53.000000,65.700000,62.600000,76.800000
8.855000,58.900000,59.300000,53.000000,64.600000,61.400000,76.300000
8.860000,62.200000,57.800000,53.000000,62.700000,60.900000,68.300000
8.865000,64.300000,58.800000,53.000000,62.300000,60.600000,64.700000
8.870000,61.400000,60.100000,53.000000,57.600000,59.600000,61.000000
8.875000,62.500000,59.300000,58.700000,63.100000,60.000000,65.500000
8.880000,64.600000,59.100000,58.800000,65.100000,60.800000,65.300000
8.885000,64.900000,61.400000,53.000000,65.300000,62.500000,71.000000
8.890000,65.400000,60.100000,54.000000,66.300000,61.400000,72.400000
8.895000,65.800000,58.600000,55.500000,66.100000,57.200000,72.000000
8.900000,65.000000,58.400000,56.400000,62.300000,58.900000,71.000000
8.905000,59.200000,58.900000,54.600000,62.800000,61.700000,82.000000
8.910000,64.300000,57.000000,55.400000,59.900000,60.700000,78.700000
8.915000,64.500000,58.800000,54.600000,63.500000,59.600000,82.500000
8.920000,64.000000,57.800000,54.000000,62.100000,61.600000,78.500000
8.925000,61.000000,57.000000,53.500000,53.000000,62.300000,78.000000
8.930000,63.200000,56.100000,56.400000,53.000000,63.400000,78.800000
8.935000,65.100000,56.600000,54.600000,62.100000,64.100000,76.200000
8.940000,65.300000,56.900000,54.800000,53.000000,63.300000,74.900000
8.945000,63.200000,53.700000,55.500000,62.500000,61.200000,70.600000
8.950000,66.100000,53.000000,56.600000,57.800000,61.500000,61.400000
8.955000,65.900000,55.200000,57.500000,53.000000,61.700000,60.300000
8.960000,64.600000,55.900000,57.800000,53.000000,61.700000,60.400000
8.965000,67.400000,57.500000,57.500000,53.000000,62.700000,61.700000
8.970000,66.700000,59.400000,57.800000,53.000000,61.700000,68.200000
8.975000,65.200000,60.100000,57.300000,63.000000,61.600000,72.500000
8.980000,64.000000,60.200000,58.200000,56.900000,61.400000,81.400000
8.985000,63.400000,58.800000,59.200000,63.900000,59.800000,78.700000
8.990000,63.600000,58.700000,57.800000,53.000000,56.700000,79.300000
8.995000,62.500000,57.900000,57.600000,61.700000,59.300000,81.800000
9.000000,63.100000,59.300000,57.600000,56.400000,60.500000,84.600000
9.005000,63.000000,57.600000,58.000000,53.000000,58.700000,81.700000
9.010000,63.900000,69.400000,59.100000,63.400000,62.100000,83.600000
9.015000,67.000000,79.900000,58.200000,53.000000,63.200000,82.800000
9.020000,65.300000,78.100000,56.900000,57.500000,62.900000,84.400000
9.025000,64.700000,66.400000,56.600000,61.100000,61.700000,78.000000
9.030000,65.600000,62.400000,56.200000,58.200000,63.100000,70.400000
9.035000,69.300000,63.100000,56.400000,53.000000,64.100000,58.800000
9.040000,66.600000,59.300000,58.000000,58.400000,63.300000,56.700000
9.045000,66.400000,57.900000,58.900000,53.000000,63.200000,61.100000
9.050000,65.700000,58.200000,56.900000,53.300000,63.700000,65.600000
9.055000,66.700000,59.200000,56.900000,53.000000,64.700000,73.200000
9.060000,79.800000,57.200000,56.100000,59.500000,64.100000,74.800000
9.065000,73.400000,59.600000,56.400000,56.700000,61.900000,61.700000
9.070000,74.200000,59.900000,56.200000,63.400000,62.300000,55.400000
9.075000,71.700000,60.600000,55.200000,60.900000,61.800000,58.000000
9.080000,75.400000,58.300000,54.600000,55.000000,63.300000,58.400000
9.085000,73.600000,58.000000,54.800000,64.700000,61.200000,59.100000
9.090000,73.700000,57.600000,55.900000,57.800000,61.900000,58.200000
9.095000,79.600000,57.200000,56.400000,63.100000,62.800000,57.800000
9.100000,75.500000,56.700000,54.400000,59.400000,62.600000,55.900000
9.105000,79.500000,58.300000,54.800000,53.000000,63.600000,58.000000
9.110000,80.100000,59.400000,55.900000,58.000000,64.100000,58.300000
9.115000,74.600000,59.200000,54.400000,61.300000,63.200000,60.900000
9.120000,71.000000,60.600000,54.400000,57.500000,62.600000,59.600000
9.125000,68.800000,61.200000,55.200000,53.000000,62.400000,58.800000
9.130000,78.300000,61.600000,58.000000,60.400000,61.700000,59.400000
9.135000,80.700000,60.700000,55.700000,53.000000,61.700000,58.000000
9.140000,70.400000,60.100000,54.400000,58.400000,63.100000,60.100000
9.145000,71.800000,60.400000,54.800000,59.600000,62.700000,59.800000
9.150000,70.600000,60.400000,56.600000,53.000000,63.200000,60.800000
9.155000,65.400000,61.200000,64.500000,57.800000,62.800000,60.400000
9.160000,68.600000,61.700000,54.200000,59.300000,63.000000,61.400000
9.165000,69.800000,62.800000,54.600000,63.100000,63.600000,57.600000
9.170000,73.900000,61.100000,55.400000,64.600000,63.400000,55.000000
9.175000,66.500000,61.300000,60.100000,53.700000,62.600000,55.000000
9.180000,64.800000,60.800000,55.000000,61.100000,62.800000,53.300000
9.185000,67.900000,63.000000,56.100000,64.500000,62.900000,57.000000
9.190000,64.800000,64.300000,56.700000,62.300000,61.700000,61.200000
9.195000,69.700000,62.200000,55.700000,61.800000,60.200000,56.400000
9.200000,67.700000,62.100000,58.600000,60.800000,61.100000,54.200000
9.205000,66.400000,61.500000,56.600000,64.100000,61.700000,55.200000
9.210000,66.800000,60.400000,56.100000,62.000000,61.400000,58.000000
9.215000,65.500000,61.700000,55.200000,62.900000,62.400000,61.700000
9.220000,66.600000,59.500000,54.800000,63.500000,63.600000,58.000000
9.225000,65.200000,61.800000,56.200000,61.400000,63.900000,56.100000
9.230000,66.900000,60.700000,53.000000,62.500000,62.600000,53.700000
9.235000,71.000000,60.500000,56.600000,63.100000,62.300000,53.700000
9.240000,65.200000,62.300000,54.400000,64.100000,60.900000,55.000000
9.245000,67.100000,62.700000,54.200000,64.400000,60.300000,57.000000
9.250000,67.200000,61.600000,54.400000,61.500000,61.000000,57.600000
9.255000,65.800000,63.200000,57.000000,61.800000,60.900000,58.600000
9.260000,68.500000,64.800000,58.800000,62.300000,59.500000,60.100000
9.265000,66.200000,63.000000,55.400000,106.600000,59.600000,57.800000
9.270000,65.700000,67.400000,54.800000,110.800000,61.000000,57.300000
9.275000,69.800000,63.500000,55.400000,112.100000,62.900000,56.600000
9.280000,68.200000,62.500000,54.200000,107.800000,63.200000,56.900000
9.285000,68.100000,62.300000,54.600000,53.000000,61.700000,58.200000
9.290000,64.600000,61.900000,54.400000,100.000000,60.800000,58.200000
9.295000,67.900000,62.600000,56.100000,89.500000,63.100000,59.500000
9.300000,69.400000,63.500000,54.400000,53.000000,64.100000,57.300000
9.305000,66.800000,64.800000,53.000000,76.300000,61.200000,56.700000
9.310000,65.800000,63.600000,54.600000,53.000000,60.900000,57.300000
9.315000,67.300000,63.700000,54.200000,53.000000,62.700000,58.200000
9.320000,69.900000,63.300000,53.000000,81.300000,62.700000,58.700000
9.325000,67.300000,63.100000,53.700000,53.000000,64.300000,59.600000
9.330000,69.200000,61.900000,53.700000,53.000000,63.900000,61.100000
9.335000,66.300000,62.300000,54.600000,53.000000,62.100000,60.600000
9.340000,68.600000,64.100000,55.400000,53.000000,61.400000,61.400000
9.345000,67.300000,62.700000,57.600000,76.100000,62.200000,61.900000
9.350000,65.600000,63.000000,55.500000,53.000000,60.600000,61.700000
9.355000,66.400000,62.800000,56.700000,53.000000,59.600000,62.100000
9.360000,66.800000,62.300000,57.500000,53.000000,59.600000,61.800000
9.365000,66.900000,62.300000,57.500000,53.000000,59.200000,62.100000
9.370000,65.300000,62.900000,62.300000,53.000000,60.900000,61.800000
9.375000,68.500000,62.300000,57.500000,53.000000,62.600000,61.400000
9.380000,70.600000,63.700000,56.400000,53.000000,61.700000,60.900000
9.385000,78.600000,63.800000,57.800000,53.000000,60.100000,60.400000
9.390000,79.500000,63.800000,57.900000,53.000000,59.500000,60.200000
9.395000,77.600000,64.100000,58.600000,64.700000,59.600000,59.800000
9.400000,76.000000,63.500000,60.700000,53.000000,60.900000,59.500000
9.405000,77.800000,63.200000,59.600000,53.000000,61.900000,60.100000
9.410000,77.100000,62.700000,59.300000,53.000000,60.800000,59.500000
9.415000,73.300000,62.000000,59.100000,53.000000,61.900000,60.300000
9.420000,72.600000,61.100000,59.100000,58.700000,61.300000,61.100000
9.425000,75.000000,62.100000,59.800000,62.900000,61.700000,60.800000
9.430000,72.400000,61.800000,61.600000,63.300000,64.700000,60.300000
9.435000,79.600000,62.600000,67.300000,67.800000,63.900000,60.700000
9.440000,72.100000,62.500000,62.300000,63.200000,62.600000,61.500000
9.445000,70.000000,62.800000,61.800000,53.000000,59.200000,61.400000
9.450000,74.400000,61.900000,63.400000,61.600000,57.900000,61.100000
9.455000,76.300000,62.500000,62.100000,53.000000,58.800000,61.100000
9.460000,69.600000,61.900000,62.300000,67.200000,62.800000,61.100000
9.465000,76.900000,62.500000,64.700000,53.000000,63.400000,61.300000
9.470000,78.300000,63.000000,61.400000,60.500000,62.300000,61.300000
9.475000,75.200000,63.400000,62.000000,53.000000,64.500000,61.700000
9.480000,77.300000,63.300000,61.500000,59.800000,64.800000,61.200000
9.485000,68.200000,62.700000,60.600000,64.600000,62.900000,60.000000
9.490000,74.800000,61.900000,60.900000,56.100000,60.600000,59.300000
9.495000,74.100000,68.200000,61.500000,58.800000,61.700000,58.600000
9.500000,81.000000,79.000000,61.700000,64.900000,60.800000,59.800000
9.505000,73.700000,71.100000,61.400000,53.000000,60.100000,60.900000
9.510000,73.000000,67.700000,61.700000,53.000000,58.900000,61.100000
9.515000,68.000000,68.800000,61.800000,53.000000,60.100000,60.900000
9.520000,72.300000,62.400000,61.300000,60.600000,60.500000,61.600000
9.525000,69.200000,63.900000,61.500000,53.000000,57.000000,63.100000
9.530000,66.600000,63.700000,60.900000,53.000000,56.400000,62.300000
9.535000,72.000000,63.600000,60.800000,73.800000,53.000000,60.500000
9.540000,67.500000,63.400000,60.800000,70.000000,56.400000,59.500000
9.545000,64.700000,64.300000,61.100000,68.800000,56.600000,61.400000
9.550000,66.600000,64.300000,61.700000,72.500000,56.600000,61.300000
9.555000,63.800000,63.700000,61.400000,61.700000,58.300000,60.000000
9.560000,67.100000,63.400000,61.200000,53.000000,57.600000,60.400000
9.565000,68.700000,63.900000,60.900000,53.000000,58.700000,62.800000
9.570000,67.100000,64.100000,60.800000,53.000000,58.000000,61.800000
9.575000,66.700000,63.100000,60.700000,53.000000,60.800000,60.200000
9.580000,68.400000,62.400000,60.800000,70.600000,62.300000,61.400000
9.585000,65.500000,61.900000,60.900000,64.700000,60.200000,60.600000
9.590000,68.600000,60.400000,60.800000,74.000000,60.900000,59.900000
9.595000,67.200000,59.900000,61.000000,69.900000,59.500000,58.900000
9.600000,68.200000,60.400000,60.400000,61.700000,60.000000,58.900000
9.605000,68.800000,60.000000,60.700000,72.100000,59.900000,58.000000
9.610000,66.900000,60.700000,60.200000,62.500000,61.600000,60.200000
9.615000,66.600000,61.000000,60.700000,53.000000,59.300000,61.800000
9.620000,67.600000,62.200000,60.000000,67.200000,57.900000,60.300000
9.625000,67.400000,62.000000,65.600000,61.800000,57.300000,58.800000
9.630000,70.200000,61.300000,59.800000,53.000000,56.200000,59.800000
9.635000,66.500000,61.200000,60.800000,69.100000,55.000000,61.800000
9.640000,68.800000,61.500000,61.300000,66.400000,57.900000,60.000000
9.645000,70.500000,59.600000,60.300000,59.300000,57.200000,60.800000
9.650000,67.700000,59.300000,58.800000,55.200000,54.600000,61.200000
9.655000,68.200000,60.300000,58.200000,65.600000,55.400000,61.700000
9.660000,69.600000,60.300000,57.600000,60.300000,58.000000,61.500000
9.665000,68.600000,61.200000,56.100000,57.600000,59.500000,63.100000
9.670000,66.900000,62.600000,53.000000,59.400000,58.000000,59.500000
9.675000,66.600000,63.000000,53.000000,53.000000,57.500000,59.900000
9.680000,69.500000,62.700000,54.400000,55.500000,57.900000,58.300000
9.685000,68.500000,62.300000,54.600000,61.700000,58.900000,60.000000
9.690000,69.700000,60.800000,56.100000,53.000000,60.600000,56.100000
9.695000,70.900000,60.300000,57.500000,64.000000,61.500000,59.100000
9.700000,66.000000,60.400000,58.700000,60.800000,59.400000,59.200000
9.705000,65.600000,59.300000,58.200000,53.000000,61.000000,59.600000
9.710000,66.700000,58.900000,56.900000,58.200000,59.900000,58.000000
9.715000,65.400000,59.800000,56.100000,53.000000,60.500000,58.900000
9.720000,67.900000,59.400000,57.000000,57.900000,61.000000,59.800000
9.725000,69.500000,59.800000,57.000000,55.200000,63.600000,55.700000
9.730000,62.600000,60.000000,56.600000,53.000000,59.200000,58.200000
9.735000,68.200000,60.400000,56.600000,53.000000,59.600000,60.700000
9.740000,62.600000,61.000000,54.800000,62.200000,59.300000,58.700000
9.745000,65.900000,61.900000,53.000000,53.000000,60.400000,57.300000
9.750000,63.200000,61.800000,53.000000,53.000000,61.500000,58.300000
9.755000,65.800000,62.300000,53.500000,53.000000,60.200000,58.700000
9.760000,65.800000,62.600000,53.000000,64.800000,61.700000,56.900000
9.765000,63.800000,63.000000,53.000000,53.000000,57.300000,58.000000
9.770000,66.700000,62.900000,53.000000,54.600000,60.200000,60.900000
9.775000,60.200000,63.400000,53.000000,65.100000,57.800000,60.400000
9.780000,64.500000,63.600000,53.000000,53.300000,55.900000,60.700000
9.785000,62.000000,63.000000,53.000000,53.000000,58.000000,62.100000
9.790000,62.900000,62.400000,53.000000,56.600000,57.300000,61.500000
9.795000,61.200000,61.900000,53.000000,64.300000,56.400000,63.200000
9.800000,60.700000,61.000000,53.000000,53.000000,55.400000,62.700000
9.805000,60.900000,60.800000,53.000000,53.000000,55.400000,62.700000
9.810000,64.400000,61.200000,58.000000,55.900000,53.000000,63.900000
9.815000,64.500000,61.500000,53.000000,62.800000,54.400000,62.700000
9.820000,62.900000,61.600000,53.000000,53.000000,53.000000,62.300000
9.825000,66.600000,61.000000,53.000000,71.500000,53.000000,60.600000
9.830000,70.500000,60.500000,53.000000,63.700000,54.200000,59.800000
9.835000,71.900000,60.900000,53.000000,56.600000,53.500000,61.000000
